text,sentiment,label
The measures result from weak demand in the shipbuilding industry .,negative,0
The deal also includes a ten-year maintenance agreement .,neutral,1
Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,negative,0
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,positive,2
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",neutral,1
"The item included restructuring costs of EUR1 .6 m , while a year earlier they were EUR13 .1 m. Diluted EPS stood at EUR0 .3 versus a loss per share of EUR 0.1 .",positive,2
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,negative,0
"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles .",neutral,1
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,2
"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .",neutral,1
"To see more of New Haven Register , or to subscribe to the newspaper .",neutral,1
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",positive,2
Nokia Siemens Networks has struggled to make a profit in the past two years .,negative,0
"This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .",positive,2
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .",neutral,1
"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",neutral,1
The value of the orders is about EUR 70mn .,neutral,1
"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",neutral,1
The representative body of Swedish Meats approved an improved offer from Finnish HK Ruokatalo to acquire the company .,positive,2
"Tiimari 's registered share capital is 16,474,755 shares as per today .",neutral,1
Its other well-known brands include fitness equipment maker Precor and U.S. - based ball sports equipment maker Wilson .,neutral,1
28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,positive,2
"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .",positive,2
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",positive,2
Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,neutral,1
`` Demand for sports equipment was good in 2005 .,positive,2
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,2
"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",negative,0
"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",positive,2
"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .",neutral,1
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .,negative,0
"In the video above Marimekko 's design manager , Noora Niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style .",neutral,1
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive,2
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",neutral,1
"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .",neutral,1
Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,negative,0
This corrensponds to 4.628 percent of Okmetic 's share capital and voting rights .,neutral,1
"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",neutral,1
These restrictions do not apply to statutory dividends .,neutral,1
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,0
"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden .",neutral,1
The final outcome of the rights offering is to be reported around 23 October 2009 .,neutral,1
Solidium picked up Tikkurila shares as a dividend at a book value of EUR15 .80 per share .,neutral,1
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,positive,2
"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",neutral,1
Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 .,neutral,1
The amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the Company .,positive,2
A 2001 agreement expired earlier this month .,neutral,1
"In Sweden , Gallerix accumulated SEK denominated sales were down 1 % and EUR denominated sales were up 11 % .",neutral,1
This will bring cost savings of about EUR 3mn a year .,positive,2
Customers in a wide range of industries use our stainless steel and services worldwide .,neutral,1
"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",neutral,1
The value of the contract is about EUR 27mn .,neutral,1
The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .,positive,2
UNC Charlotte would also deploy SSH Tectia Connector to enable secure application connectivity .,neutral,1
"`` Last year , Finnair recorded a 32.6-percent growth on the Asian sector , carrying more than 1.10 million passengers between the two continents . ''",positive,2
"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",neutral,1
"The company operates a U.S. division in Lisle , Ill. .",neutral,1
The company expects net sales of 65 mln euro ( $ 85.1 mln ) for 2006 .,neutral,1
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .",neutral,1
Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,positive,2
A filter is used to pre-process packets to determine if they need to be further processed by the processor of the network device .,neutral,1
The company 's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent .,neutral,1
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",neutral,1
"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .",positive,2
The site will cover over six hectares .,neutral,1
